customer_id,age_group,income_level,occupation,risk_tolerance,transaction_date,transaction_month,products,product_categories,total_amount
C0304,31-35,高,个体户,稳健型,2025-12-26,2025-12,"基金,活期存款,消费贷款","投资类,存款类,信贷类",192805
C0400,31-35,低,企业职员,进取型,2025-07-24,2025-07,"基金,贵金属,住房贷款","投资类,投资类,信贷类",127352
C0393,36-40,中,公务员,保守型,2025-03-29,2025-03,"国债,定期存款,理财产品,年金","投资类,存款类,投资类,保障类",182915
C0345,36-40,中,企业职员,稳健型,2025-08-26,2025-08,消费贷款,信贷类,218219
C0475,36-40,低,企业职员,稳健型,2025-08-25,2025-08,"保险,信用卡","保障类,信贷类",238683
C0490,36-40,中,公务员,进取型,2025-01-05,2025-01,"基金,股票,活期存款","投资类,投资类,存款类",266575
C0020,41-45,低,公务员,保守型,2025-08-17,2025-08,"信用卡,年金","信贷类,保障类",90287
C0395,25-30,中,公务员,稳健型,2025-05-31,2025-05,"理财产品,保险,消费贷款,外汇","投资类,保障类,信贷类,投资类",244317
C0252,41-45,高,个体户,进取型,2025-12-16,2025-12,"活期存款,理财产品,基金,信用卡","存款类,投资类,投资类,信贷类",1035597
C0395,25-30,中,公务员,稳健型,2025-04-26,2025-04,"活期存款,信用卡,大额存单,基金,保险","存款类,信贷类,存款类,投资类,保障类",261110
C0462,46-50,中,企业职员,保守型,2025-11-24,2025-11,保险,保障类,3148
C0280,25-30,高,企业职员,保守型,2025-03-25,2025-03,"信用卡,国债,理财产品,股票,大额存单","信贷类,投资类,投资类,投资类,存款类",1065644
C0225,31-35,高,企业职员,保守型,2025-07-13,2025-07,"股票,保险,大额存单","投资类,保障类,存款类",161005
C0417,46-50,高,企业职员,进取型,2025-04-23,2025-04,"基金,活期存款,理财产品","投资类,存款类,投资类",370217
C0103,46-50,低,公务员,进取型,2025-08-28,2025-08,"年金,定期存款,活期存款","保障类,存款类,存款类",47163
C0189,36-40,中,企业职员,进取型,2025-01-25,2025-01,"定期存款,活期存款,基金","存款类,存款类,投资类",89700
C0203,36-40,低,退休人员,稳健型,2025-07-21,2025-07,"保险,消费贷款,定期存款","保障类,信贷类,存款类",107210
C0012,31-35,中,企业职员,稳健型,2025-01-21,2025-01,国债,投资类,68332
C0170,25-30,低,退休人员,进取型,2025-03-18,2025-03,"定期存款,基金","存款类,投资类",294110
C0067,41-45,高,个体户,进取型,2025-04-03,2025-04,"理财产品,信用卡,股票","投资类,信贷类,投资类",591624
C0492,36-40,中,企业职员,稳健型,2025-10-08,2025-10,"大额存单,保险,消费贷款","存款类,保障类,信贷类",450520
C0454,31-35,低,企业职员,进取型,2025-09-24,2025-09,"股票,外汇,年金","投资类,投资类,保障类",111770
C0022,31-35,中,个体户,稳健型,2025-05-06,2025-05,"股票,国债,定期存款,信用卡","投资类,投资类,存款类,信贷类",285014
C0084,25-30,低,企业职员,保守型,2025-06-21,2025-06,"消费贷款,国债,基金,活期存款","信贷类,投资类,投资类,存款类",360534
C0453,31-35,低,个体户,稳健型,2025-11-27,2025-11,"定期存款,消费贷款","存款类,信贷类",157524
C0213,36-40,中,企业职员,稳健型,2025-10-31,2025-10,"年金,住房贷款","保障类,信贷类",398938
C0195,31-35,高,个体户,进取型,2025-09-27,2025-09,"定期存款,理财产品,消费贷款,股票,基金","存款类,投资类,信贷类,投资类,投资类",1086300
C0405,46-50,高,个体户,进取型,2025-11-16,2025-11,"住房贷款,基金,信用卡,消费贷款","信贷类,投资类,信贷类,信贷类",321610
C0029,46-50,高,个体户,进取型,2025-11-03,2025-11,"股票,信用卡,年金","投资类,信贷类,保障类",283149
C0257,46-50,中,退休人员,进取型,2025-10-02,2025-10,"活期存款,信用卡","存款类,信贷类",245316
C0283,31-35,中,个体户,稳健型,2025-09-19,2025-09,"信用卡,活期存款","信贷类,存款类",549279
C0236,31-35,中,个体户,进取型,2025-10-01,2025-10,"基金,股票,理财产品,贵金属,信用卡","投资类,投资类,投资类,投资类,信贷类",579463
C0297,25-30,高,公务员,保守型,2025-06-27,2025-06,消费贷款,信贷类,169282
C0414,31-35,中,企业职员,进取型,2025-10-21,2025-10,基金,投资类,536571
C0297,25-30,高,公务员,保守型,2025-02-25,2025-02,"大额存单,活期存款,股票","存款类,存款类,投资类",427870
C0486,25-30,低,个体户,稳健型,2025-11-05,2025-11,"信用卡,活期存款","信贷类,存款类",130800
C0150,36-40,低,企业职员,保守型,2025-12-07,2025-12,"信用卡,保险,大额存单","信贷类,保障类,存款类",79361
C0296,46-50,中,个体户,进取型,2025-02-05,2025-02,"国债,基金,信用卡","投资类,投资类,信贷类",370448
C0187,31-35,高,企业职员,进取型,2025-10-21,2025-10,"消费贷款,活期存款,基金,住房贷款","信贷类,存款类,投资类,信贷类",1278816
C0412,25-30,中,企业职员,进取型,2025-02-08,2025-02,股票,投资类,120614
C0239,31-35,高,公务员,稳健型,2025-04-14,2025-04,"贵金属,基金,定期存款","投资类,投资类,存款类",280611
C0486,25-30,低,个体户,稳健型,2025-04-11,2025-04,"定期存款,信用卡","存款类,信贷类",42971
C0465,41-45,中,自由职业,稳健型,2025-03-17,2025-03,"定期存款,活期存款","存款类,存款类",293303
C0077,41-45,高,公务员,稳健型,2025-08-11,2025-08,"活期存款,信托,基金","存款类,投资类,投资类",583013
C0027,46-50,中,公务员,进取型,2025-03-18,2025-03,"保险,年金,理财产品","保障类,保障类,投资类",80827
C0158,25-30,低,个体户,进取型,2025-06-05,2025-06,"活期存款,年金","存款类,保障类",19200
C0397,46-50,低,自由职业,保守型,2025-06-11,2025-06,"国债,理财产品","投资类,投资类",101398
C0179,36-40,中,企业职员,进取型,2025-09-21,2025-09,"活期存款,大额存单,定期存款","存款类,存款类,存款类",229895
C0242,31-35,中,个体户,稳健型,2025-10-05,2025-10,理财产品,投资类,71519
C0265,41-45,中,公务员,稳健型,2025-08-23,2025-08,"理财产品,大额存单","投资类,存款类",315323
C0320,31-35,高,企业职员,稳健型,2025-11-24,2025-11,"活期存款,外汇,定期存款","存款类,投资类,存款类",658278
C0272,46-50,中,个体户,保守型,2025-04-09,2025-04,大额存单,存款类,115692
C0110,25-30,中,个体户,保守型,2025-10-22,2025-10,"活期存款,基金,定期存款,贵金属,信用卡","存款类,投资类,存款类,投资类,信贷类",304205
C0424,31-35,低,企业职员,保守型,2025-10-13,2025-10,保险,保障类,4981
C0199,36-40,中,企业职员,进取型,2025-04-01,2025-04,"股票,信用卡,理财产品","投资类,信贷类,投资类",329607
C0389,41-45,高,企业职员,稳健型,2025-08-02,2025-08,"理财产品,基金,活期存款","投资类,投资类,存款类",758013
C0225,31-35,高,企业职员,保守型,2025-09-01,2025-09,"年金,大额存单,信用卡","保障类,存款类,信贷类",185497
C0472,31-35,中,企业职员,保守型,2025-02-28,2025-02,"定期存款,活期存款,大额存单,保险","存款类,存款类,存款类,保障类",146701
C0017,31-35,中,企业职员,进取型,2025-03-04,2025-03,"住房贷款,理财产品","信贷类,投资类",436604
C0216,41-45,中,公务员,稳健型,2025-03-29,2025-03,"理财产品,消费贷款,活期存款,基金","投资类,信贷类,存款类,投资类",357346
C0083,36-40,中,企业职员,进取型,2025-06-22,2025-06,"股票,信托","投资类,投资类",173572
C0013,36-40,低,退休人员,稳健型,2025-09-06,2025-09,活期存款,存款类,28251
C0165,31-35,中,公务员,稳健型,2025-01-31,2025-01,"活期存款,理财产品","存款类,投资类",49613
C0313,46-50,高,退休人员,稳健型,2025-11-23,2025-11,"保险,外汇,消费贷款","保障类,投资类,信贷类",997484
C0012,31-35,中,企业职员,稳健型,2025-09-01,2025-09,"住房贷款,国债","信贷类,投资类",525304
C0416,36-40,中,自由职业,稳健型,2025-12-22,2025-12,保险,保障类,12143
C0059,36-40,中,企业职员,稳健型,2025-02-23,2025-02,"消费贷款,定期存款","信贷类,存款类",90599
C0467,46-50,高,企业职员,稳健型,2025-05-09,2025-05,"保险,国债","保障类,投资类",192407
C0479,46-50,中,公务员,稳健型,2025-03-22,2025-03,"活期存款,信用卡,年金","存款类,信贷类,保障类",188199
C0316,31-35,高,企业职员,稳健型,2025-08-05,2025-08,"信用卡,消费贷款,大额存单,保险,住房贷款","信贷类,信贷类,存款类,保障类,信贷类",961883
C0367,46-50,低,退休人员,保守型,2025-05-08,2025-05,"贵金属,理财产品","投资类,投资类",49460
C0242,31-35,中,个体户,稳健型,2025-03-01,2025-03,"活期存款,信用卡,年金,基金","存款类,信贷类,保障类,投资类",873815
C0071,41-45,中,公务员,保守型,2025-12-11,2025-12,"定期存款,保险,活期存款,理财产品,基金","存款类,保障类,存款类,投资类,投资类",462185
C0275,31-35,低,个体户,保守型,2025-02-19,2025-02,"活期存款,信用卡,保险","存款类,信贷类,保障类",57943
C0123,46-50,高,公务员,进取型,2025-12-07,2025-12,"活期存款,基金,理财产品","存款类,投资类,投资类",469626
C0418,25-30,中,企业职员,进取型,2025-09-20,2025-09,"国债,理财产品,贵金属","投资类,投资类,投资类",278751
C0363,46-50,高,公务员,进取型,2025-02-14,2025-02,"保险,股票,基金,大额存单","保障类,投资类,投资类,存款类",631334
C0288,41-45,高,个体户,进取型,2025-10-01,2025-10,"贵金属,股票,信用卡","投资类,投资类,信贷类",712763
C0393,36-40,中,公务员,保守型,2025-04-29,2025-04,"基金,活期存款,理财产品,保险","投资类,存款类,投资类,保障类",516177
C0456,31-35,低,公务员,稳健型,2025-10-11,2025-10,"信用卡,基金","信贷类,投资类",123531
C0492,36-40,中,企业职员,稳健型,2025-01-19,2025-01,"定期存款,股票","存款类,投资类",126751
C0470,36-40,中,企业职员,稳健型,2025-07-12,2025-07,"理财产品,保险,股票","投资类,保障类,投资类",171446
C0384,41-45,中,公务员,保守型,2025-11-07,2025-11,"基金,国债,大额存单,贵金属,理财产品","投资类,投资类,存款类,投资类,投资类",535326
C0097,41-45,高,企业职员,稳健型,2025-01-19,2025-01,国债,投资类,140750
C0351,31-35,低,企业职员,稳健型,2025-04-17,2025-04,"信用卡,保险,活期存款,基金,消费贷款","信贷类,保障类,存款类,投资类,信贷类",406638
C0476,36-40,低,个体户,保守型,2025-05-06,2025-05,"活期存款,保险,基金","存款类,保障类,投资类",40510
C0293,25-30,低,公务员,进取型,2025-06-20,2025-06,"活期存款,信用卡,理财产品","存款类,信贷类,投资类",207706
C0220,41-45,高,企业职员,稳健型,2025-04-09,2025-04,"理财产品,年金","投资类,保障类",307718
C0217,36-40,中,企业职员,保守型,2025-07-08,2025-07,保险,保障类,22650
C0189,36-40,中,企业职员,进取型,2025-07-13,2025-07,贵金属,投资类,192421
C0049,46-50,高,公务员,稳健型,2025-11-07,2025-11,"信用卡,股票","信贷类,投资类",110414
C0256,36-40,中,自由职业,进取型,2025-11-14,2025-11,"股票,信用卡,基金","投资类,信贷类,投资类",478403
C0176,36-40,低,企业职员,保守型,2025-12-16,2025-12,"基金,活期存款,信用卡","投资类,存款类,信贷类",88735
C0123,46-50,高,公务员,进取型,2025-10-21,2025-10,"保险,理财产品,国债","保障类,投资类,投资类",1164874
C0462,46-50,中,企业职员,保守型,2025-10-23,2025-10,活期存款,存款类,153229
C0420,25-30,中,企业职员,稳健型,2025-06-27,2025-06,"股票,活期存款","投资类,存款类",68641
C0246,31-35,高,企业职员,保守型,2025-03-18,2025-03,"年金,国债,信用卡,基金,住房贷款","保障类,投资类,信贷类,投资类,信贷类",679168
C0432,36-40,低,公务员,进取型,2025-03-22,2025-03,"信用卡,年金","信贷类,保障类",119028
C0126,36-40,中,企业职员,进取型,2025-07-28,2025-07,"活期存款,保险,基金,信用卡","存款类,保障类,投资类,信贷类",305033
C0302,36-40,高,个体户,稳健型,2025-10-12,2025-10,"住房贷款,活期存款,大额存单,保险","信贷类,存款类,存款类,保障类",517263
C0017,31-35,中,企业职员,进取型,2025-11-17,2025-11,"保险,信用卡","保障类,信贷类",146665
C0075,41-45,中,个体户,保守型,2025-07-18,2025-07,"信用卡,活期存款","信贷类,存款类",120999
C0293,25-30,低,公务员,进取型,2025-03-05,2025-03,"理财产品,定期存款,基金,信用卡,国债","投资类,存款类,投资类,信贷类,投资类",313010
C0389,41-45,高,企业职员,稳健型,2025-11-14,2025-11,"信用卡,国债,消费贷款","信贷类,投资类,信贷类",700604
C0251,31-35,中,自由职业,稳健型,2025-02-23,2025-02,"基金,股票,理财产品,保险,住房贷款","投资类,投资类,投资类,保障类,信贷类",320603
C0207,36-40,高,企业职员,稳健型,2025-10-21,2025-10,"保险,活期存款,信用卡","保障类,存款类,信贷类",689082
C0461,31-35,中,公务员,稳健型,2025-08-13,2025-08,"大额存单,消费贷款","存款类,信贷类",128944
C0337,41-45,中,企业职员,稳健型,2025-12-17,2025-12,"理财产品,信用卡","投资类,信贷类",342754
C0447,36-40,高,公务员,进取型,2025-06-29,2025-06,"基金,大额存单,活期存款,保险","投资类,存款类,存款类,保障类",541808
C0066,36-40,高,企业职员,进取型,2025-08-07,2025-08,股票,投资类,152078
C0146,36-40,高,公务员,稳健型,2025-09-06,2025-09,定期存款,存款类,49611
C0332,46-50,中,企业职员,进取型,2025-07-19,2025-07,"活期存款,定期存款,信用卡","存款类,存款类,信贷类",283149
C0386,41-45,低,公务员,保守型,2025-01-21,2025-01,"信用卡,理财产品,大额存单","信贷类,投资类,存款类",73160
C0457,36-40,中,企业职员,进取型,2025-08-28,2025-08,"股票,基金,定期存款,外汇,理财产品","投资类,投资类,存款类,投资类,投资类",427902
C0277,46-50,低,公务员,稳健型,2025-05-20,2025-05,"大额存单,年金,活期存款","存款类,保障类,存款类",75955
C0395,25-30,中,公务员,稳健型,2025-06-23,2025-06,"国债,保险,信用卡,基金","投资类,保障类,信贷类,投资类",414690
C0037,31-35,低,公务员,稳健型,2025-05-27,2025-05,"理财产品,基金,外汇,活期存款,大额存单","投资类,投资类,投资类,存款类,存款类",194549
C0358,36-40,高,公务员,进取型,2025-07-02,2025-07,"信托,活期存款","投资类,存款类",146550
C0032,31-35,中,自由职业,进取型,2025-09-20,2025-09,"贵金属,基金","投资类,投资类",186113
C0434,36-40,中,企业职员,进取型,2025-09-18,2025-09,"消费贷款,活期存款,理财产品","信贷类,存款类,投资类",238031
C0375,36-40,中,企业职员,进取型,2025-05-09,2025-05,"外汇,基金","投资类,投资类",261035
C0430,25-30,中,退休人员,保守型,2025-12-30,2025-12,"信用卡,基金,活期存款","信贷类,投资类,存款类",248204
C0193,31-35,高,企业职员,进取型,2025-10-05,2025-10,"信托,股票,活期存款","投资类,投资类,存款类",218611
C0243,36-40,中,个体户,进取型,2025-05-31,2025-05,"国债,保险,定期存款,年金,活期存款","投资类,保障类,存款类,保障类,存款类",234862
C0241,25-30,中,企业职员,稳健型,2025-08-18,2025-08,"信用卡,消费贷款,活期存款,基金","信贷类,信贷类,存款类,投资类",440476
C0382,36-40,中,企业职员,稳健型,2025-03-28,2025-03,"基金,定期存款","投资类,存款类",265713
C0482,41-45,低,公务员,保守型,2025-01-20,2025-01,基金,投资类,322060
C0090,25-30,中,自由职业,稳健型,2025-02-19,2025-02,"理财产品,信用卡,保险,定期存款","投资类,信贷类,保障类,存款类",158919
